Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8035,Forex Holding Account,1204,0.00,4171.74,2019-5,210,,-4171.74,AH12,AM04,31/05/2019 13:21
00-70-7022,Forex - Realised Diff,1204,4171.74,0.00,2019-5,210,,4171.74,AH12,AM04,31/05/2019 13:21
00-80-8033,Provision for Sales Schemes,ZZX,40848.35,0.00,2019-5,211,Reverses Jnl 2019-10 Journal No. 513,40848.35,ID03,TC01,31/05/2019 17:05
00-10-1002,Provisions - Trade Sales,XXX,0.00,40848.35,2019-5,211,Reverses Jnl 2019-10 Journal No. 513,-40848.35,ID03,TC01,31/05/2019 17:05
00-80-8033,Provision for Sales Schemes,ZZX,465298.68,0.00,2019-5,211,Reverses Jnl 2019-10 Journal No. 513,465298.68,ID03,TC01,31/05/2019 17:05
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,465298.68,2019-5,211,Reverses Jnl 2019-10 Journal No. 513,-465298.68,ID03,TC01,31/05/2019 17:05
00-80-8033,Provision for Sales Schemes,ZZX,450.33,0.00,2019-5,212,Reverses Jnl 2019-12 Journal No. 74,450.33,AH12,CH20,31/05/2019 17:55
00-10-1002,Provisions - Trade Sales,XXX,0.00,450.33,2019-5,212,Reverses Jnl 2019-12 Journal No. 74,-450.33,AH12,CH20,31/05/2019 17:55
00-80-8033,Provision for Sales Schemes,ZZX,257804.20,0.00,2019-5,212,Reverses Jnl 2019-12 Journal No. 74,257804.20,AH12,CH20,31/05/2019 17:55
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,257804.20,2019-5,212,Reverses Jnl 2019-12 Journal No. 74,-257804.20,AH12,CH20,31/05/2019 17:55
00-80-8033,Provision for Sales Schemes,ZZX,0.00,450.33,2019-5,212,Reversed By Jnl 2019-12 Journal No. 74,-450.33,AH12,CH20,31/05/2019 17:55
00-10-1002,Provisions - Trade Sales,XXX,450.33,0.00,2019-5,212,Reversed By Jnl 2019-12 Journal No. 74,450.33,AH12,CH20,31/05/2019 17:55
00-80-8033,Provision for Sales Schemes,ZZX,0.00,257804.20,2019-5,212,Reversed By Jnl 2019-12 Journal No. 74,-257804.20,AH12,CH20,31/05/2019 17:55
00-10-1001,Trade Sale Recycle Scheme,ZZZ,257804.20,0.00,2019-5,212,Reversed By Jnl 2019-12 Journal No. 74,257804.20,AH12,CH20,31/05/2019 17:55
00-80-8031,Control - Debtors,ZZCCZZ,0.00,19849.80,2019-5,213,,-19849.80,HV09,AM04,31/05/2019 09:13
00-20-2006,Supplier Rebate,376,19849.80,0.00,2019-5,213,,19849.80,HV09,AM04,31/05/2019 09:13
00-20-2011,Inventory Adjustment,516,0.00,8924.00,2019-6,214,,-8924.00,GL06,TC01,01/06/2019 17:44
00-80-8027,Other Stock Costs,ZZZ,8924.00,0.00,2019-6,214,,8924.00,GL06,TC01,01/06/2019 17:44
00-80-8049,Accruals,XX123XX999,0.00,45836.01,2019-6,215,Reversed By Jnl 2019-10 Journal No. 129,-45836.01,JC39,SD19,01/06/2019 16:00
00-80-8029,Goods In Transit,ZZZ,45836.01,0.00,2019-6,215,Reversed By Jnl 2019-10 Journal No. 129,45836.01,JC39,SD19,01/06/2019 16:00
00-80-8049,Accruals,XX123XX999,0.00,177839.44,2019-6,215,Reversed By Jnl 2019-10 Journal No. 129,-177839.44,JC39,SD19,01/06/2019 16:00
00-80-8029,Goods In Transit,ZZZ,177839.44,0.00,2019-6,215,Reversed By Jnl 2019-10 Journal No. 129,177839.44,JC39,SD19,01/06/2019 16:00
00-80-8049,Accruals,XX123XX999,0.00,176170.07,2019-6,215,Reversed By Jnl 2019-10 Journal No. 129,-176170.07,JC39,SD19,01/06/2019 16:00
00-80-8029,Goods In Transit,ZZZ,176170.07,0.00,2019-6,215,Reversed By Jnl 2019-10 Journal No. 129,176170.07,JC39,SD19,01/06/2019 16:00
00-40-4014,Additional Shipping Costs,672,4418.22,0.00,2019-6,216,,4418.22,ID03,SP18,01/06/2019 16:48
00-20-2009,Inventory-Misc. Costs,672,0.00,4418.22,2019-6,216,,-4418.22,ID03,SP18,01/06/2019 16:48
00-70-7022,Forex - Realised Diff,1205,8.81,0.00,2019-6,217,,8.81,AM04,AM04,01/06/2019 17:22
00-80-8034,Forex Pending,XXXX,0.00,8.81,2019-6,217,,-8.81,AM04,AM04,01/06/2019 17:22
00-70-7023,Forex - Realised Diff,1221,0.00,4.85,2019-6,217,,-4.85,AM04,AM04,01/06/2019 17:22
00-80-8034,Forex Pending,XXXX,4.85,0.00,2019-6,217,,4.85,AM04,AM04,01/06/2019 17:22
00-80-8034,Forex Pending,XXXX,0.00,9.08,2019-6,217,,-9.08,AM04,AM04,01/06/2019 17:22
00-70-7022,Forex - Realised Diff,302,9.08,0.00,2019-6,217,,9.08,AM04,AM04,01/06/2019 17:22
00-80-8040,Forex Holding Account,123,22.31,0.00,2019-6,217,,22.31,AM04,AM04,01/06/2019 17:22
00-70-7022,Forex - Realised Diff,123,0.00,22.31,2019-6,217,,-22.31,AM04,AM04,01/06/2019 17:22
00-80-8039,Forex Holding Account,447,0.00,137.00,2019-6,217,,-137.00,AM04,AM04,01/06/2019 17:22
00-70-7022,Forex - Realised Diff,447,137.00,0.00,2019-6,217,,137.00,AM04,AM04,01/06/2019 17:22
00-80-8037,Forex Holding Account,849,0.00,1386.68,2019-6,217,,-1386.68,AM04,AM04,01/06/2019 17:22
00-70-7022,Forex - Realised Diff,849,1386.68,0.00,2019-6,217,,1386.68,AM04,AM04,01/06/2019 17:22
00-80-8038,Forex Holding Account,301,0.00,1610.73,2019-6,217,,-1610.73,AM04,AM04,01/06/2019 17:22
00-70-7022,Forex - Realised Diff,301,1610.73,0.00,2019-6,217,,1610.73,AM04,AM04,01/06/2019 17:22
00-80-8036,Forex Holding Account,1208,0.00,4150.39,2019-6,217,,-4150.39,AM04,AM04,01/06/2019 17:22
00-70-7023,Forex - Realised Diff,1208,4150.39,0.00,2019-6,217,,4150.39,AM04,AM04,01/06/2019 17:22
00-80-8035,Forex Holding Account,1204,0.00,4173.28,2019-6,217,,-4173.28,AM04,AM04,01/06/2019 17:22
00-70-7022,Forex - Realised Diff,1204,4173.28,0.00,2019-6,217,,4173.28,AM04,AM04,01/06/2019 17:22
00-70-7026,Bank Fees,684,25.62,0.00,2019-6,218,,25.62,HV09,SP18,01/06/2019 15:17
00-80-8048,Expenses Control Account,684,0.00,25.62,2019-6,218,,-25.62,HV09,SP18,01/06/2019 15:17
00-20-2011,Inventory Adjustment,510,1152.49,0.00,2019-6,219,,1152.49,GL06,SD19,01/06/2019 10:02
00-80-8027,Other Stock Costs,ZZZ,0.00,1152.49,2019-6,219,,-1152.49,GL06,SD19,01/06/2019 10:02
00-20-2011,Inventory Adjustment,507,1401.40,0.00,2019-6,219,,1401.40,GL06,SD19,01/06/2019 10:02
00-80-8027,Other Stock Costs,ZZZ,0.00,1401.40,2019-6,219,,-1401.40,GL06,SD19,01/06/2019 10:02
00-20-2011,Inventory Adjustment,513,5458.99,0.00,2019-6,219,,5458.99,GL06,SD19,01/06/2019 10:02
00-80-8027,Other Stock Costs,ZZZ,0.00,5458.99,2019-6,219,,-5458.99,GL06,SD19,01/06/2019 10:02
00-20-2011,Inventory Adjustment,500,7732.76,0.00,2019-6,219,,7732.76,GL06,SD19,01/06/2019 10:02
00-80-8027,Other Stock Costs,ZZZ,0.00,7732.76,2019-6,219,,-7732.76,GL06,SD19,01/06/2019 10:02
00-20-2011,Inventory Adjustment,504,12173.35,0.00,2019-6,219,,12173.35,GL06,SD19,01/06/2019 10:02
00-80-8027,Other Stock Costs,ZZZ,0.00,12173.35,2019-6,219,,-12173.35,GL06,SD19,01/06/2019 10:02
00-20-2011,Inventory Adjustment,495,16832.46,0.00,2019-6,219,,16832.46,GL06,SD19,01/06/2019 10:02
00-80-8027,Other Stock Costs,ZZZ,0.00,16832.46,2019-6,219,,-16832.46,GL06,SD19,01/06/2019 10:02
00-70-7020,Provision for Bad Debts,119,2585.19,0.00,2019-1,22,,2585.19,HV09,SD19,31/01/2019 11:08
00-80-8032,Provision for Bad Debts,119,0.00,2585.19,2019-1,22,,-2585.19,HV09,SD19,31/01/2019 11:08
00-20-2011,Inventory Adjustment,510,881.58,0.00,2019-6,220,,881.58,CH20,SP18,28/06/2019 17:43
00-80-8027,Other Stock Costs,ZZZ,0.00,881.58,2019-6,220,,-881.58,CH20,SP18,28/06/2019 17:43
00-20-2011,Inventory Adjustment,507,1449.36,0.00,2019-6,220,,1449.36,CH20,SP18,28/06/2019 17:43
00-80-8027,Other Stock Costs,ZZZ,0.00,1449.36,2019-6,220,,-1449.36,CH20,SP18,28/06/2019 17:43
00-20-2011,Inventory Adjustment,513,5273.21,0.00,2019-6,220,,5273.21,CH20,SP18,28/06/2019 17:43
00-80-8027,Other Stock Costs,ZZZ,0.00,5273.21,2019-6,220,,-5273.21,CH20,SP18,28/06/2019 17:43
00-20-2011,Inventory Adjustment,500,7752.21,0.00,2019-6,220,,7752.21,CH20,SP18,28/06/2019 17:43
00-80-8027,Other Stock Costs,ZZZ,0.00,7752.21,2019-6,220,,-7752.21,CH20,SP18,28/06/2019 17:43
00-20-2011,Inventory Adjustment,504,11895.78,0.00,2019-6,220,,11895.78,CH20,SP18,28/06/2019 17:43
00-80-8027,Other Stock Costs,ZZZ,0.00,11895.78,2019-6,220,,-11895.78,CH20,SP18,28/06/2019 17:43
00-20-2011,Inventory Adjustment,495,17143.44,0.00,2019-6,220,,17143.44,CH20,SP18,28/06/2019 17:43
00-80-8027,Other Stock Costs,ZZZ,0.00,17143.44,2019-6,220,,-17143.44,CH20,SP18,28/06/2019 17:43
00-80-8049,Accruals,XX123XX999,0.00,41009.55,2019-6,221,Reversed By Jnl 2019-10 Journal No. 209,-41009.55,AH12,SD19,29/06/2019 16:28
00-80-8029,Goods In Transit,ZZZ,41009.55,0.00,2019-6,221,Reversed By Jnl 2019-10 Journal No. 209,41009.55,AH12,SD19,29/06/2019 16:28
00-80-8049,Accruals,XX123XX999,0.00,77704.48,2019-6,221,Reversed By Jnl 2019-10 Journal No. 209,-77704.48,AH12,SD19,29/06/2019 16:28
00-80-8029,Goods In Transit,ZZZ,77704.48,0.00,2019-6,221,Reversed By Jnl 2019-10 Journal No. 209,77704.48,AH12,SD19,29/06/2019 16:28
00-80-8049,Accruals,XX123XX999,0.00,274452.12,2019-6,221,Reversed By Jnl 2019-10 Journal No. 209,-274452.12,AH12,SD19,29/06/2019 16:28
00-80-8029,Goods In Transit,ZZZ,274452.12,0.00,2019-6,221,Reversed By Jnl 2019-10 Journal No. 209,274452.12,AH12,SD19,29/06/2019 16:28
00-20-2012,Inventory Adjustment for Tax,337,24237.53,0.00,2019-6,222,,24237.53,CH20,SD19,29/06/2019 15:48
00-80-8027,Other Stock Costs,ZZZ,0.00,24237.53,2019-6,222,,-24237.53,CH20,SD19,29/06/2019 15:48
00-30-3013,CoS Staffing Costs,435,0.00,57315.54,2019-6,222,,-57315.54,CH20,SD19,29/06/2019 15:48
00-80-8027,Other Stock Costs,ZZZ,57315.54,0.00,2019-6,222,,57315.54,CH20,SD19,29/06/2019 15:48
00-70-7020,Provision for Bad Debts,119,2590.03,0.00,2019-6,223,,2590.03,HV09,AS13,29/06/2019 16:02
00-80-8032,Provision for Bad Debts,119,0.00,2590.03,2019-6,223,,-2590.03,HV09,AS13,29/06/2019 16:02
00-80-8043,Tax Control,XXX,18455.06,0.00,2019-6,224,,18455.06,HV09,SD19,29/06/2019 15:42
00-80-8044,Tax Input,XZZX,0.00,18455.06,2019-6,224,,-18455.06,HV09,SD19,29/06/2019 15:42
00-80-8043,Tax Control,XXX,0.00,21222.96,2019-6,224,,-21222.96,HV09,SD19,29/06/2019 15:42
00-80-8045,Tax Output,ZZXXZ,21222.96,0.00,2019-6,224,,21222.96,HV09,SD19,29/06/2019 15:42
00-80-8045,Tax Output,ZZXXZ,52036.05,0.00,2019-6,224,,52036.05,HV09,SD19,29/06/2019 15:42
00-80-8043,Tax Control,XXX,0.00,52036.05,2019-6,224,,-52036.05,HV09,SD19,29/06/2019 15:42
00-80-8044,Tax Input,XZZX,0.00,248263.15,2019-6,224,,-248263.15,HV09,SD19,29/06/2019 15:42
00-80-8043,Tax Control,XXX,248263.15,0.00,2019-6,224,,248263.15,HV09,SD19,29/06/2019 15:42
00-20-2011,Inventory Adjustment,510,1087.70,0.00,2019-6,225,,1087.70,DF18,AM04,29/06/2019 13:02
00-80-8027,Other Stock Costs,ZZZ,0.00,1087.70,2019-6,225,,-1087.70,DF18,AM04,29/06/2019 13:02
00-20-2011,Inventory Adjustment,507,1211.70,0.00,2019-6,225,,1211.70,DF18,AM04,29/06/2019 13:02
00-80-8027,Other Stock Costs,ZZZ,0.00,1211.70,2019-6,225,,-1211.70,DF18,AM04,29/06/2019 13:02
00-20-2011,Inventory Adjustment,513,5497.18,0.00,2019-6,225,,5497.18,DF18,AM04,29/06/2019 13:02
00-80-8027,Other Stock Costs,ZZZ,0.00,5497.18,2019-6,225,,-5497.18,DF18,AM04,29/06/2019 13:02
00-20-2011,Inventory Adjustment,500,7650.47,0.00,2019-6,225,,7650.47,DF18,AM04,29/06/2019 13:02
00-80-8027,Other Stock Costs,ZZZ,0.00,7650.47,2019-6,225,,-7650.47,DF18,AM04,29/06/2019 13:02
00-20-2011,Inventory Adjustment,504,12133.91,0.00,2019-6,225,,12133.91,DF18,AM04,29/06/2019 13:02
00-80-8027,Other Stock Costs,ZZZ,0.00,12133.91,2019-6,225,,-12133.91,DF18,AM04,29/06/2019 13:02
00-20-2011,Inventory Adjustment,495,17052.26,0.00,2019-6,225,,17052.26,DF18,AM04,29/06/2019 13:02
00-80-8027,Other Stock Costs,ZZZ,0.00,17052.26,2019-6,225,,-17052.26,DF18,AM04,29/06/2019 13:02
00-70-7020,Provision for Bad Debts,119,2648.59,0.00,2019-6,226,,2648.59,DF18,AM04,29/06/2019 16:51
00-80-8032,Provision for Bad Debts,119,0.00,2648.59,2019-6,226,,-2648.59,DF18,AM04,29/06/2019 16:51
00-80-8027,Other Stock Costs,ZZZ,0.00,2915.63,2019-6,227,,-2915.63,HV09,TC01,30/06/2019 11:07
00-20-2011,Inventory Adjustment,624,2915.63,0.00,2019-6,227,,2915.63,HV09,TC01,30/06/2019 11:07
00-80-8027,Other Stock Costs,ZZZ,3085.00,0.00,2019-6,227,,3085.00,HV09,TC01,30/06/2019 11:07
00-20-2011,Inventory Adjustment,622,0.00,3085.00,2019-6,227,,-3085.00,HV09,TC01,30/06/2019 11:07
00-20-2011,Inventory Adjustment,626,6840.93,0.00,2019-6,227,,6840.93,HV09,TC01,30/06/2019 11:07
00-80-8027,Other Stock Costs,ZZZ,0.00,6840.93,2019-6,227,,-6840.93,HV09,TC01,30/06/2019 11:07
00-60-6018,Computer Equipment - Hardware,284,0.00,1569.45,2019-6,228,,-1569.45,AH12,AS13,30/06/2019 15:30
00-80-8046,GRNI,284,1569.45,0.00,2019-6,228,,1569.45,AH12,AS13,30/06/2019 15:30
00-20-2003,CoS-Inventory,328,0.00,4046.08,2019-6,228,,-4046.08,AH12,AS13,30/06/2019 15:30
00-80-8046,GRNI,328,4046.08,0.00,2019-6,228,,4046.08,AH12,AS13,30/06/2019 15:30
00-80-8031,Control - Debtors,ZZCCZZ,0.00,16170.60,2019-6,228,,-16170.60,AH12,AS13,30/06/2019 15:30
00-70-7022,Forex - Realised Diff,1081,16170.60,0.00,2019-6,228,,16170.60,AH12,AS13,30/06/2019 15:30
00-80-8037,Forex Holding Account,848,0.00,87948.70,2019-6,229,Reversed By Jnl 2019-8 Journal No. 144,-87948.70,AS13,AM04,30/06/2019 09:26
00-80-8034,Forex Pending,XXXX,87948.70,0.00,2019-6,229,Reversed By Jnl 2019-8 Journal No. 144,87948.70,AS13,AM04,30/06/2019 09:26
00-80-8035,Forex Holding Account,1206,0.00,452777.78,2019-6,229,Reversed By Jnl 2019-8 Journal No. 144,-452777.78,AS13,AM04,30/06/2019 09:26
00-80-8034,Forex Pending,XXXX,452777.78,0.00,2019-6,229,Reversed By Jnl 2019-8 Journal No. 144,452777.78,AS13,AM04,30/06/2019 09:26
00-80-8034,Forex Pending,853,47.33,0.00,2019-1,23,,47.33,DF18,AS13,31/01/2019 12:27
00-80-8034,Forex Pending,853,0.00,31.94,2019-1,23,,-31.94,DF18,AS13,31/01/2019 12:27
00-70-7022,Forex - Realised Diff,853,31.94,0.00,2019-1,23,,31.94,DF18,AS13,31/01/2019 12:27
00-70-7023,Forex - Realised Diff,1221,31.94,0.00,2019-1,23,,31.94,DF18,AS13,
00-80-8034,Forex Pending,1221,0.00,31.94,2019-1,23,,-31.94,DF18,AS13,
00-70-7022,Forex - Realised Diff,1205,0.00,6.50,2019-1,23,,-6.50,DF18,AS13,
00-80-8034,Forex Pending,1205,6.50,0.00,2019-1,23,,6.50,DF18,AS13,
00-80-8040,Forex Holding Account,123,88.33,0.00,2019-1,23,,88.33,DF18,AS13,
00-70-7022,Forex - Realised Diff,123,0.00,88.33,2019-1,23,,-88.33,DF18,AS13,
00-80-8039,Forex Holding Account,447,0.00,851.33,2019-1,23,,-851.33,DF18,AS13,
00-70-7022,Forex - Realised Diff,447,851.33,0.00,2019-1,23,,851.33,DF18,AS13,
00-80-8037,Forex Holding Account,849,0.00,8725.32,2019-1,23,,-8725.32,DF18,AS13,
00-70-7022,Forex - Realised Diff,849,8725.32,0.00,2019-1,23,,8725.32,DF18,AS13,
00-80-8038,Forex Holding Account,301,0.00,10162.58,2019-1,23,,-10162.58,DF18,AS13,
00-70-7022,Forex - Realised Diff,301,10162.58,0.00,2019-1,23,,10162.58,DF18,AS13,
00-80-8036,Forex Holding Account,1208,0.00,12121.25,2019-1,23,,-12121.25,DF18,AS13,
00-70-7023,Forex - Realised Diff,1208,12121.25,0.00,2019-1,23,,12121.25,DF18,AS13,
00-80-8035,Forex Holding Account,1204,0.00,26376.77,2019-1,23,,-26376.77,DF18,AS13,
00-70-7022,Forex - Realised Diff,1204,26376.77,0.00,2019-1,23,,26376.77,DF18,AS13,
00-70-7022,Forex - Realised Diff,853,0.00,47.33,2019-1,23,,-47.33,DF18,AS13,
00-20-2004,Provision for Obselete Inventory,1214,0.00,154355.08,2019-6,230,Reversed By Jnl 2019-10 Journal No. 175,-154355.08,JC39,AM04,30/06/2019 12:47
00-80-8028,Provisions - Stock Write-downs,XZX,154355.08,0.00,2019-6,230,Reversed By Jnl 2019-10 Journal No. 175,154355.08,JC39,AM04,30/06/2019 12:47
00-80-8048,Expenses Control Account,122,1185.96,0.00,2019-6,231,,1185.96,CH20,SD19,30/06/2019 15:15
00-80-8047,Wages Control Account,XOXO,0.00,1185.96,2019-6,231,,-1185.96,CH20,SD19,30/06/2019 15:15
00-80-8048,Expenses Control Account,122,1472.88,0.00,2019-6,231,,1472.88,CH20,SD19,30/06/2019 15:15
00-80-8047,Wages Control Account,XOXO,0.00,1472.88,2019-6,231,,-1472.88,CH20,SD19,30/06/2019 15:15
00-80-8050,Point of Sale Upgrade,XYX,0.00,18140.36,2019-6,232,,-18140.36,HV09,SP18,30/06/2019 17:58
00-70-7024,Forex - Unrealised Diff,834,18140.36,0.00,2019-6,232,,18140.36,HV09,SP18,30/06/2019 17:58
00-70-7026,Bank Fees,684,25.49,0.00,2019-6,233,,25.49,ID03,SD19,30/06/2019 17:11
00-80-8048,Expenses Control Account,684,0.00,25.49,2019-6,233,,-25.49,ID03,SD19,30/06/2019 17:11
00-20-2004,Provision for Obselete Inventory,966,31654.26,0.00,2019-6,234,Reversed By Jnl 2019-7 Journal No. 207,31654.26,AH12,TC01,30/06/2019 16:48
00-80-8028,Provisions - Stock Write-downs,XZX,0.00,31654.26,2019-6,234,Reversed By Jnl 2019-7 Journal No. 207,-31654.26,AH12,TC01,30/06/2019 16:48
00-20-2008,Inventory-Misc. Costs,426,9231.99,0.00,2019-6,235,,9231.99,HV09,SD19,30/06/2019 13:05
00-20-2009,Inventory-Misc. Costs,426,0.00,9231.99,2019-6,235,,-9231.99,HV09,SD19,30/06/2019 13:05
00-20-2003,CoS-Inventory,890,31467.38,0.00,2019-6,235,,31467.38,HV09,SD19,30/06/2019 13:05
00-20-2009,Inventory-Misc. Costs,890,0.00,31467.38,2019-6,235,,-31467.38,HV09,SD19,30/06/2019 13:05
00-70-7026,Bank Fees,531,25.04,0.00,2019-6,236,,25.04,GL06,AM04,30/06/2019 18:35
00-80-8048,Expenses Control Account,531,0.00,25.04,2019-6,236,,-25.04,GL06,AM04,30/06/2019 18:35
00-80-8043,Tax Control,XXX,70944.27,0.00,2019-6,237,,70944.27,GL06,CH20,30/06/2019 15:16
00-80-8043,Tax Control,XXX,0.00,70567.81,2019-6,237,,-70567.81,GL06,CH20,30/06/2019 15:16
00-80-8045,Tax Output,ZZXXZ,70567.81,0.00,2019-6,237,,70567.81,GL06,CH20,30/06/2019 15:16
00-80-8045,Tax Output,ZZXXZ,356452.55,0.00,2019-6,237,,356452.55,GL06,CH20,30/06/2019 15:16
00-80-8043,Tax Control,XXX,0.00,356452.55,2019-6,237,,-356452.55,GL06,CH20,30/06/2019 15:16
00-80-8044,Tax Input,XZZX,0.00,893951.34,2019-6,237,,-893951.34,GL06,CH20,30/06/2019 15:16
00-80-8043,Tax Control,XXX,893951.34,0.00,2019-6,237,,893951.34,GL06,CH20,30/06/2019 15:16
00-80-8044,Tax Input,XZZX,0.00,70944.27,2019-6,237,,-70944.27,GL06,CH20,30/06/2019 15:16
00-80-8050,Point of Sale Upgrade,XYX,0.00,17655.46,2019-6,238,,-17655.46,AM04,TC01,30/06/2019 18:11
00-70-7024,Forex - Unrealised Diff,834,17655.46,0.00,2019-6,238,,17655.46,AM04,TC01,30/06/2019 18:11
00-80-8037,Forex Holding Account,848,321704.40,0.00,2019-6,239,Reverses Jnl 2019-3 Journal No. 318,321704.40,GL06,TC01,30/06/2019 09:23
00-80-8034,Forex Pending,XXXX,0.00,321704.40,2019-6,239,Reverses Jnl 2019-3 Journal No. 318,-321704.40,GL06,TC01,30/06/2019 09:23
00-80-8035,Forex Holding Account,1206,463834.66,0.00,2019-6,239,Reverses Jnl 2019-3 Journal No. 318,463834.66,GL06,TC01,30/06/2019 09:23
00-80-8034,Forex Pending,XXXX,0.00,463834.66,2019-6,239,Reverses Jnl 2019-3 Journal No. 318,-463834.66,GL06,TC01,30/06/2019 09:23
00-80-8049,Accruals,XX123XX999,0.00,41820.89,2019-1,24,Reversed By Jnl 2019-8 Journal No. 63,-41820.89,CH20,TC01,31/01/2019 10:24
00-80-8029,Goods In Transit,ZZZ,41820.89,0.00,2019-1,24,Reversed By Jnl 2019-8 Journal No. 63,41820.89,CH20,TC01,31/01/2019 10:24
00-80-8049,Accruals,XX123XX999,0.00,71197.59,2019-1,24,Reversed By Jnl 2019-8 Journal No. 63,-71197.59,CH20,TC01,31/01/2019 10:24
00-80-8029,Goods In Transit,ZZZ,71197.59,0.00,2019-1,24,Reversed By Jnl 2019-8 Journal No. 63,71197.59,CH20,TC01,31/01/2019 10:24
00-80-8049,Accruals,XX123XX999,0.00,221830.41,2019-1,24,Reversed By Jnl 2019-8 Journal No. 63,-221830.41,CH20,TC01,31/01/2019 10:24
00-80-8029,Goods In Transit,ZZZ,221830.41,0.00,2019-1,24,Reversed By Jnl 2019-8 Journal No. 63,221830.41,CH20,TC01,31/01/2019 10:24
00-20-2009,Inventory-Misc. Costs,890,67.77,0.00,2019-6,240,,67.77,AC04,AM04,30/06/2019 10:42
00-20-2008,Inventory-Misc. Costs,426,249.42,0.00,2019-6,240,,249.42,AC04,AM04,30/06/2019 10:42
00-20-2003,CoS-Inventory,890,0.00,317.19,2019-6,240,,-317.19,AC04,AM04,30/06/2019 10:42
00-80-8034,Forex Pending,302,0.00,1.96,2019-6,241,,-1.96,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,302,1.96,0.00,2019-6,241,,1.96,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,1205,0.00,1.96,2019-6,241,,-1.96,DF18,AS13,30/06/2019 13:53
00-70-7023,Forex - Realised Diff,1221,0.00,1.96,2019-6,241,,-1.96,DF18,AS13,30/06/2019 13:53
00-80-8034,Forex Pending,1205,1.96,0.00,2019-6,241,,1.96,DF18,AS13,30/06/2019 13:53
00-80-8034,Forex Pending,1221,1.96,0.00,2019-6,241,,1.96,DF18,AS13,30/06/2019 13:53
00-80-8034,Forex Pending,853,0.00,7.38,2019-6,241,,-7.38,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,853,7.38,0.00,2019-6,241,,7.38,DF18,AS13,30/06/2019 13:53
00-80-8040,Forex Holding Account,123,39.73,0.00,2019-6,241,,39.73,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,123,0.00,39.73,2019-6,241,,-39.73,DF18,AS13,30/06/2019 13:53
00-80-8039,Forex Holding Account,447,0.00,245.90,2019-6,241,,-245.90,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,447,245.90,0.00,2019-6,241,,245.90,DF18,AS13,30/06/2019 13:53
00-80-8036,Forex Holding Account,1208,0.00,841.70,2019-6,241,,-841.70,DF18,AS13,30/06/2019 13:53
00-70-7023,Forex - Realised Diff,1208,841.70,0.00,2019-6,241,,841.70,DF18,AS13,30/06/2019 13:53
00-80-8037,Forex Holding Account,849,0.00,2546.26,2019-6,241,,-2546.26,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,849,2546.26,0.00,2019-6,241,,2546.26,DF18,AS13,30/06/2019 13:53
00-80-8038,Forex Holding Account,301,0.00,2969.38,2019-6,241,,-2969.38,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,301,2969.38,0.00,2019-6,241,,2969.38,DF18,AS13,30/06/2019 13:53
00-80-8035,Forex Holding Account,1204,0.00,7694.89,2019-6,241,,-7694.89,DF18,AS13,30/06/2019 13:53
00-70-7022,Forex - Realised Diff,1204,7694.89,0.00,2019-6,241,,7694.89,DF18,AS13,30/06/2019 13:53
00-20-2011,Inventory Adjustment,510,1218.83,0.00,2019-6,242,,1218.83,JC39,TC01,30/06/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,1218.83,2019-6,242,,-1218.83,JC39,TC01,30/06/2019 16:43
00-20-2011,Inventory Adjustment,507,1224.38,0.00,2019-6,242,,1224.38,JC39,TC01,30/06/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,1224.38,2019-6,242,,-1224.38,JC39,TC01,30/06/2019 16:43
00-20-2011,Inventory Adjustment,513,5661.96,0.00,2019-6,242,,5661.96,JC39,TC01,30/06/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,5661.96,2019-6,242,,-5661.96,JC39,TC01,30/06/2019 16:43
00-20-2011,Inventory Adjustment,500,7937.30,0.00,2019-6,242,,7937.30,JC39,TC01,30/06/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,7937.30,2019-6,242,,-7937.30,JC39,TC01,30/06/2019 16:43
00-20-2011,Inventory Adjustment,504,11973.31,0.00,2019-6,242,,11973.31,JC39,TC01,30/06/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,11973.31,2019-6,242,,-11973.31,JC39,TC01,30/06/2019 16:43
00-20-2011,Inventory Adjustment,495,17185.90,0.00,2019-6,242,,17185.90,JC39,TC01,30/06/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,17185.90,2019-6,242,,-17185.90,JC39,TC01,30/06/2019 16:43
