Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8029,Goods In Transit,ZZZ,0.00,176170.07,2019-10,406,Reverses Jnl 2019-6 Journal No. 129,-176170.07,JC39,SD19,30/10/2019 16:00
00-20-2011,Inventory Adjustment,81,0.00,71778.14,2019-10,407,,-71778.14,HV09,AM04,30/10/2019 14:33
00-20-2004,Provision for Obselete Inventory,81,71778.14,0.00,2019-10,407,,71778.14,HV09,AM04,30/10/2019 14:33
00-80-8037,Forex Holding Account,848,20315.93,0.00,2019-10,408,Reverses Jnl 2019-9 Journal No. 174,20315.93,DF18,TC01,30/10/2019 15:07
00-80-8034,Forex Pending,XXXX,0.00,20315.93,2019-10,408,Reverses Jnl 2019-9 Journal No. 174,-20315.93,DF18,TC01,30/10/2019 15:07
00-80-8035,Forex Holding Account,1206,842851.11,0.00,2019-10,408,Reverses Jnl 2019-9 Journal No. 174,842851.11,DF18,TC01,30/10/2019 15:07
00-80-8034,Forex Pending,XXXX,0.00,842851.11,2019-10,408,Reverses Jnl 2019-9 Journal No. 174,-842851.11,DF18,TC01,30/10/2019 15:07
00-20-2004,Provision for Obselete Inventory,1214,0.00,144554.29,2019-10,409,Reversed By Jnl 2019-12 Journal No. 198,-144554.29,DF18,SP18,30/10/2019 00:57
00-80-8028,Provisions - Stock Write-downs,XZX,144554.29,0.00,2019-10,409,Reversed By Jnl 2019-12 Journal No. 198,144554.29,DF18,SP18,30/10/2019 00:57
00-80-8049,Accruals,XX123XX999,41009.55,0.00,2019-10,410,Reverses Jnl 2019-6 Journal No. 209,41009.55,AH12,SD19,30/10/2019 16:28
00-80-8029,Goods In Transit,ZZZ,0.00,41009.55,2019-10,410,Reverses Jnl 2019-6 Journal No. 209,-41009.55,AH12,SD19,30/10/2019 16:28
00-80-8049,Accruals,XX123XX999,77704.48,0.00,2019-10,410,Reverses Jnl 2019-6 Journal No. 209,77704.48,AH12,SD19,30/10/2019 16:28
00-80-8029,Goods In Transit,ZZZ,0.00,77704.48,2019-10,410,Reverses Jnl 2019-6 Journal No. 209,-77704.48,AH12,SD19,30/10/2019 16:28
00-80-8049,Accruals,XX123XX999,274452.12,0.00,2019-10,410,Reverses Jnl 2019-6 Journal No. 209,274452.12,AH12,SD19,30/10/2019 16:28
00-80-8029,Goods In Transit,ZZZ,0.00,274452.12,2019-10,410,Reverses Jnl 2019-6 Journal No. 209,-274452.12,AH12,SD19,30/10/2019 16:28
00-30-3013,CoS Staffing Costs,434,800.97,0.00,2019-10,411,,800.97,GL06,CH20,30/10/2019 11:50
00-80-8027,Other Stock Costs,ZZZ,0.00,800.97,2019-10,411,,-800.97,GL06,CH20,30/10/2019 11:50
00-20-2004,Provision for Obselete Inventory,1214,147732.96,0.00,2019-10,412,Reverses Jnl 2019-4 Journal No. 266,147732.96,CH20,TC01,30/10/2019 09:32
00-80-8028,Provisions - Stock Write-downs,XZX,0.00,147732.96,2019-10,412,Reverses Jnl 2019-4 Journal No. 266,-147732.96,CH20,TC01,30/10/2019 09:32
00-20-2008,Inventory-Misc. Costs,426,20044.75,0.00,2019-10,413,,20044.75,AH12,CH20,30/10/2019 15:19
00-20-2009,Inventory-Misc. Costs,426,0.00,20044.75,2019-10,413,,-20044.75,AH12,CH20,30/10/2019 15:19
00-20-2003,CoS-Inventory,890,31649.20,0.00,2019-10,413,,31649.20,AH12,CH20,30/10/2019 15:19
00-20-2009,Inventory-Misc. Costs,890,0.00,31649.20,2019-10,413,,-31649.20,AH12,CH20,30/10/2019 15:19
00-80-8033,Provision for Sales Schemes,ZZX,0.00,210476.17,2019-10,414,Reversed By Jnl 2019-12 Journal No. 315,-210476.17,HV09,AS13,30/10/2019 08:51
00-10-1002,Provisions - Trade Sales,XXX,210476.17,0.00,2019-10,414,Reversed By Jnl 2019-12 Journal No. 315,210476.17,HV09,AS13,30/10/2019 08:51
00-80-8033,Provision for Sales Schemes,ZZX,0.00,416840.96,2019-10,414,Reversed By Jnl 2019-12 Journal No. 315,-416840.96,HV09,AS13,30/10/2019 08:51
00-10-1001,Trade Sale Recycle Scheme,ZZZ,416840.96,0.00,2019-10,414,Reversed By Jnl 2019-12 Journal No. 315,416840.96,HV09,AS13,30/10/2019 08:51
00-80-8037,Forex Holding Account,848,252957.15,0.00,2019-10,415,Reverses Jnl 2019-8 Journal No. 322,252957.15,AH12,TC01,30/10/2019 13:45
00-80-8034,Forex Pending,XXXX,0.00,252957.15,2019-10,415,Reverses Jnl 2019-8 Journal No. 322,-252957.15,AH12,TC01,30/10/2019 13:45
00-80-8035,Forex Holding Account,1206,599069.15,0.00,2019-10,415,Reverses Jnl 2019-8 Journal No. 322,599069.15,AH12,TC01,30/10/2019 13:45
00-80-8034,Forex Pending,XXXX,0.00,599069.15,2019-10,415,Reverses Jnl 2019-8 Journal No. 322,-599069.15,AH12,TC01,30/10/2019 13:45
00-80-8027,Other Stock Costs,ZZZ,0.00,3016.67,2019-10,416,,-3016.67,HV09,AS13,30/10/2019 14:21
00-20-2011,Inventory Adjustment,624,3016.67,0.00,2019-10,416,,3016.67,HV09,AS13,30/10/2019 14:21
00-80-8027,Other Stock Costs,ZZZ,3012.27,0.00,2019-10,416,,3012.27,HV09,AS13,30/10/2019 14:21
00-20-2011,Inventory Adjustment,622,0.00,3012.27,2019-10,416,,-3012.27,HV09,AS13,30/10/2019 14:21
00-20-2011,Inventory Adjustment,626,6894.48,0.00,2019-10,416,,6894.48,HV09,AS13,30/10/2019 14:21
00-80-8027,Other Stock Costs,ZZZ,0.00,6894.48,2019-10,416,,-6894.48,HV09,AS13,30/10/2019 14:21
00-80-8034,Forex Pending,302,10.36,0.00,2019-10,417,,10.36,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,302,0.00,10.36,2019-10,417,,-10.36,GL06,AS13,30/10/2019 16:30
00-80-8034,Forex Pending,853,0.00,11.84,2019-10,417,,-11.84,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,853,11.84,0.00,2019-10,417,,11.84,GL06,AS13,30/10/2019 16:30
00-70-7023,Forex - Realised Diff,1221,11.84,0.00,2019-10,417,,11.84,GL06,AS13,30/10/2019 16:30
00-80-8034,Forex Pending,1221,0.00,11.84,2019-10,417,,-11.84,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,1205,0.00,2.30,2019-10,417,,-2.30,GL06,AS13,30/10/2019 16:30
00-80-8034,Forex Pending,1205,2.30,0.00,2019-10,417,,2.30,GL06,AS13,30/10/2019 16:30
00-80-8040,Forex Holding Account,123,155.06,0.00,2019-10,417,,155.06,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,123,0.00,155.06,2019-10,417,,-155.06,GL06,AS13,30/10/2019 16:30
00-80-8039,Forex Holding Account,447,0.00,885.08,2019-10,417,,-885.08,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,447,885.08,0.00,2019-10,417,,885.08,GL06,AS13,30/10/2019 16:30
00-80-8037,Forex Holding Account,849,0.00,8742.52,2019-10,417,,-8742.52,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,849,8742.52,0.00,2019-10,417,,8742.52,GL06,AS13,30/10/2019 16:30
00-80-8038,Forex Holding Account,301,0.00,10209.42,2019-10,417,,-10209.42,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,301,10209.42,0.00,2019-10,417,,10209.42,GL06,AS13,30/10/2019 16:30
00-80-8036,Forex Holding Account,1208,0.00,12104.01,2019-10,417,,-12104.01,GL06,AS13,30/10/2019 16:30
00-70-7023,Forex - Realised Diff,1208,12104.01,0.00,2019-10,417,,12104.01,GL06,AS13,30/10/2019 16:30
00-80-8035,Forex Holding Account,1204,0.00,26259.59,2019-10,417,,-26259.59,GL06,AS13,30/10/2019 16:30
00-70-7022,Forex - Realised Diff,1204,26259.59,0.00,2019-10,417,,26259.59,GL06,AS13,30/10/2019 16:30
00-80-8033,Provision for Sales Schemes,ZZX,219224.51,0.00,2019-10,418,Reverses Jnl 2019-7 Journal No. 394,219224.51,DF18,SD19,30/10/2019 22:15
00-10-1002,Provisions - Trade Sales,XXX,0.00,219224.51,2019-10,418,Reverses Jnl 2019-7 Journal No. 394,-219224.51,DF18,SD19,30/10/2019 22:15
00-80-8033,Provision for Sales Schemes,ZZX,377474.45,0.00,2019-10,418,Reverses Jnl 2019-7 Journal No. 394,377474.45,DF18,SD19,30/10/2019 22:15
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,377474.45,2019-10,418,Reverses Jnl 2019-7 Journal No. 394,-377474.45,DF18,SD19,30/10/2019 22:15
00-20-2004,Provision for Obselete Inventory,1214,9119.58,0.00,2019-10,419,Reverses Jnl 2019-8 Journal No. 421,9119.58,AS13,AM04,30/10/2019 12:21
00-80-8028,Provisions - Stock Write-downs,XZX,0.00,9119.58,2019-10,419,Reverses Jnl 2019-8 Journal No. 421,-9119.58,AS13,AM04,30/10/2019 12:21
00-20-2012,Inventory Adjustment for Tax,337,16043.50,0.00,2019-10,420,,16043.50,ID03,CH20,30/10/2019 16:45
00-80-8027,Other Stock Costs,ZZZ,0.00,16043.50,2019-10,420,,-16043.50,ID03,CH20,30/10/2019 16:45
00-30-3013,CoS Staffing Costs,435,0.00,48994.95,2019-10,420,,-48994.95,ID03,CH20,30/10/2019 16:45
00-80-8027,Other Stock Costs,ZZZ,48994.95,0.00,2019-10,420,,48994.95,ID03,CH20,30/10/2019 16:45
00-80-8034,Forex Pending,302,7.17,0.00,2019-10,421,,7.17,ID03,TC01,30/10/2019 12:31
00-80-8034,Forex Pending,853,0.00,23.80,2019-10,421,,-23.80,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,853,23.80,0.00,2019-10,421,,23.80,ID03,TC01,30/10/2019 12:31
00-70-7023,Forex - Realised Diff,1221,23.80,0.00,2019-10,421,,23.80,ID03,TC01,30/10/2019 12:31
00-80-8034,Forex Pending,1221,0.00,23.80,2019-10,421,,-23.80,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,1205,0.00,43.53,2019-10,421,,-43.53,ID03,TC01,30/10/2019 12:31
00-80-8034,Forex Pending,1205,43.53,0.00,2019-10,421,,43.53,ID03,TC01,30/10/2019 12:31
00-80-8040,Forex Holding Account,123,104.45,0.00,2019-10,421,,104.45,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,123,0.00,104.45,2019-10,421,,-104.45,ID03,TC01,30/10/2019 12:31
00-80-8039,Forex Holding Account,447,0.00,891.75,2019-10,421,,-891.75,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,447,891.75,0.00,2019-10,421,,891.75,ID03,TC01,30/10/2019 12:31
00-80-8037,Forex Holding Account,849,0.00,8746.77,2019-10,421,,-8746.77,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,849,8746.77,0.00,2019-10,421,,8746.77,ID03,TC01,30/10/2019 12:31
00-80-8038,Forex Holding Account,301,0.00,10187.13,2019-10,421,,-10187.13,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,301,10187.13,0.00,2019-10,421,,10187.13,ID03,TC01,30/10/2019 12:31
00-80-8036,Forex Holding Account,1208,0.00,12045.70,2019-10,421,,-12045.70,ID03,TC01,30/10/2019 12:31
00-70-7023,Forex - Realised Diff,1208,12045.70,0.00,2019-10,421,,12045.70,ID03,TC01,30/10/2019 12:31
00-80-8035,Forex Holding Account,1204,0.00,26288.45,2019-10,421,,-26288.45,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,1204,26288.45,0.00,2019-10,421,,26288.45,ID03,TC01,30/10/2019 12:31
00-70-7022,Forex - Realised Diff,302,0.00,7.17,2019-10,421,,-7.17,ID03,TC01,30/10/2019 12:31
00-80-8027,Other Stock Costs,ZZZ,0.00,3003.89,2019-10,422,,-3003.89,GL06,SD19,30/10/2019 12:59
00-20-2011,Inventory Adjustment,624,3003.89,0.00,2019-10,422,,3003.89,GL06,SD19,30/10/2019 12:59
00-80-8027,Other Stock Costs,ZZZ,3019.09,0.00,2019-10,422,,3019.09,GL06,SD19,30/10/2019 12:59
00-20-2011,Inventory Adjustment,622,0.00,3019.09,2019-10,422,,-3019.09,GL06,SD19,30/10/2019 12:59
00-20-2011,Inventory Adjustment,626,6799.29,0.00,2019-10,422,,6799.29,GL06,SD19,30/10/2019 12:59
00-80-8027,Other Stock Costs,ZZZ,0.00,6799.29,2019-10,422,,-6799.29,GL06,SD19,30/10/2019 12:59
00-70-7026,Bank Fees,172,11.14,0.00,2019-10,423,,11.14,DF18,TC01,30/10/2019 10:54
00-80-8041,Cash Account,CVCVCV,450.58,0.00,2019-10,423,,450.58,DF18,TC01,30/10/2019 10:54
00-80-8048,Expenses Control Account,172,0.00,461.72,2019-10,423,,-461.72,DF18,TC01,30/10/2019 10:54
00-80-8033,Provision for Sales Schemes,ZZX,0.00,40848.35,2019-10,424,Reversed By Jnl 2019-12 Journal No. 513,-40848.35,ID03,TC01,30/10/2019 17:05
00-10-1002,Provisions - Trade Sales,XXX,40848.35,0.00,2019-10,424,Reversed By Jnl 2019-12 Journal No. 513,40848.35,ID03,TC01,30/10/2019 17:05
00-80-8033,Provision for Sales Schemes,ZZX,0.00,465298.68,2019-10,424,Reversed By Jnl 2019-12 Journal No. 513,-465298.68,ID03,TC01,30/10/2019 17:05
00-10-1001,Trade Sale Recycle Scheme,ZZZ,465298.68,0.00,2019-10,424,Reversed By Jnl 2019-12 Journal No. 513,465298.68,ID03,TC01,30/10/2019 17:05
00-70-7022,Forex - Realised Diff,1205,0.07,0.00,2019-10,425,,0.07,AS13,SP18,30/10/2019 10:07
00-80-8034,Forex Pending,XXXX,0.00,0.07,2019-10,425,,-0.07,AS13,SP18,30/10/2019 10:07
00-70-7023,Forex - Realised Diff,1221,0.00,5.07,2019-10,425,,-5.07,AS13,SP18,30/10/2019 10:07
00-80-8034,Forex Pending,XXXX,5.07,0.00,2019-10,425,,5.07,AS13,SP18,30/10/2019 10:07
00-80-8034,Forex Pending,XXXX,0.00,8.32,2019-10,425,,-8.32,AS13,SP18,30/10/2019 10:07
00-70-7022,Forex - Realised Diff,302,8.32,0.00,2019-10,425,,8.32,AS13,SP18,30/10/2019 10:07
00-80-8040,Forex Holding Account,123,21.04,0.00,2019-10,425,,21.04,AS13,SP18,30/10/2019 10:07
00-70-7022,Forex - Realised Diff,123,0.00,21.04,2019-10,425,,-21.04,AS13,SP18,30/10/2019 10:07
00-80-8039,Forex Holding Account,447,0.00,143.30,2019-10,425,,-143.30,AS13,SP18,30/10/2019 10:07
00-70-7022,Forex - Realised Diff,447,143.30,0.00,2019-10,425,,143.30,AS13,SP18,30/10/2019 10:07
00-80-8037,Forex Holding Account,849,0.00,1372.92,2019-10,425,,-1372.92,AS13,SP18,30/10/2019 10:07
00-70-7022,Forex - Realised Diff,849,1372.92,0.00,2019-10,425,,1372.92,AS13,SP18,30/10/2019 10:07
00-80-8038,Forex Holding Account,301,0.00,1611.96,2019-10,425,,-1611.96,AS13,SP18,30/10/2019 10:07
00-70-7022,Forex - Realised Diff,301,1611.96,0.00,2019-10,425,,1611.96,AS13,SP18,30/10/2019 10:07
00-80-8036,Forex Holding Account,1208,0.00,4151.35,2019-10,425,,-4151.35,AS13,SP18,30/10/2019 10:07
00-70-7023,Forex - Realised Diff,1208,4151.35,0.00,2019-10,425,,4151.35,AS13,SP18,30/10/2019 10:07
00-80-8035,Forex Holding Account,1204,0.00,4158.31,2019-10,425,,-4158.31,AS13,SP18,30/10/2019 10:07
00-70-7022,Forex - Realised Diff,1204,4158.31,0.00,2019-10,425,,4158.31,AS13,SP18,30/10/2019 10:07
00-20-2011,Inventory Adjustment,458,1366.58,0.00,2019-10,426,,1366.58,HV09,SP18,31/10/2019 18:43
00-80-8027,Other Stock Costs,ZZZ,0.00,1366.58,2019-10,426,,-1366.58,HV09,SP18,31/10/2019 18:43
00-20-2011,Inventory Adjustment,465,4064.40,0.00,2019-10,426,,4064.40,HV09,SP18,31/10/2019 18:43
00-80-8027,Other Stock Costs,ZZZ,0.00,4064.40,2019-10,426,,-4064.40,HV09,SP18,31/10/2019 18:43
00-20-2011,Inventory Adjustment,461,9411.24,0.00,2019-10,426,,9411.24,HV09,SP18,31/10/2019 18:43
00-80-8027,Other Stock Costs,ZZZ,0.00,9411.24,2019-10,426,,-9411.24,HV09,SP18,31/10/2019 18:43
00-80-8033,Provision for Sales Schemes,ZZX,0.00,42566.73,2019-10,427,Reversed By Jnl 2019-11 Journal No. 142,-42566.73,HV09,SD19,31/10/2019 15:44
00-10-1002,Provisions - Trade Sales,XXX,42566.73,0.00,2019-10,427,Reversed By Jnl 2019-11 Journal No. 142,42566.73,HV09,SD19,31/10/2019 15:44
00-80-8033,Provision for Sales Schemes,ZZX,0.00,286973.49,2019-10,427,Reversed By Jnl 2019-11 Journal No. 142,-286973.49,HV09,SD19,31/10/2019 15:44
00-10-1001,Trade Sale Recycle Scheme,ZZZ,286973.49,0.00,2019-10,427,Reversed By Jnl 2019-11 Journal No. 142,286973.49,HV09,SD19,31/10/2019 15:44
00-80-8033,Provision for Sales Schemes,ZZX,0.00,132849.25,2019-10,428,Reversed By Jnl 2019-11 Journal No. 153,-132849.25,ID03,AS13,31/10/2019 07:24
00-10-1002,Provisions - Trade Sales,XXX,132849.25,0.00,2019-10,428,Reversed By Jnl 2019-11 Journal No. 153,132849.25,ID03,AS13,31/10/2019 07:24
00-80-8033,Provision for Sales Schemes,ZZX,0.00,277411.48,2019-10,428,Reversed By Jnl 2019-11 Journal No. 153,-277411.48,ID03,AS13,31/10/2019 07:24
00-10-1001,Trade Sale Recycle Scheme,ZZZ,277411.48,0.00,2019-10,428,Reversed By Jnl 2019-11 Journal No. 153,277411.48,ID03,AS13,31/10/2019 07:24
00-80-8034,Forex Pending,302,0.00,4.19,2019-10,429,,-4.19,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,302,4.19,0.00,2019-10,429,,4.19,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,1205,0.00,4.19,2019-10,429,,-4.19,CH20,CH20,31/10/2019 17:01
00-70-7023,Forex - Realised Diff,1221,0.00,4.19,2019-10,429,,-4.19,CH20,CH20,31/10/2019 17:01
00-80-8034,Forex Pending,1205,4.19,0.00,2019-10,429,,4.19,CH20,CH20,31/10/2019 17:01
00-80-8034,Forex Pending,1221,4.19,0.00,2019-10,429,,4.19,CH20,CH20,31/10/2019 17:01
00-80-8034,Forex Pending,853,0.00,17.32,2019-10,429,,-17.32,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,853,17.32,0.00,2019-10,429,,17.32,CH20,CH20,31/10/2019 17:01
00-80-8040,Forex Holding Account,123,19.56,0.00,2019-10,429,,19.56,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,123,0.00,19.56,2019-10,429,,-19.56,CH20,CH20,31/10/2019 17:01
00-80-8039,Forex Holding Account,447,0.00,253.04,2019-10,429,,-253.04,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,447,253.04,0.00,2019-10,429,,253.04,CH20,CH20,31/10/2019 17:01
00-80-8036,Forex Holding Account,1208,0.00,839.79,2019-10,429,,-839.79,CH20,CH20,31/10/2019 17:01
00-70-7023,Forex - Realised Diff,1208,839.79,0.00,2019-10,429,,839.79,CH20,CH20,31/10/2019 17:01
00-80-8037,Forex Holding Account,849,0.00,2547.61,2019-10,429,,-2547.61,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,849,2547.61,0.00,2019-10,429,,2547.61,CH20,CH20,31/10/2019 17:01
00-80-8038,Forex Holding Account,301,0.00,2966.16,2019-10,429,,-2966.16,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,301,2966.16,0.00,2019-10,429,,2966.16,CH20,CH20,31/10/2019 17:01
00-80-8035,Forex Holding Account,1204,0.00,7701.13,2019-10,429,,-7701.13,CH20,CH20,31/10/2019 17:01
00-70-7022,Forex - Realised Diff,1204,7701.13,0.00,2019-10,429,,7701.13,CH20,CH20,31/10/2019 17:01
00-80-8043,Tax Control,XXX,20899.19,0.00,2019-10,430,,20899.19,DF18,SD19,31/10/2019 13:46
00-80-8044,Tax Input,XZZX,0.00,20899.19,2019-10,430,,-20899.19,DF18,SD19,31/10/2019 13:46
00-80-8043,Tax Control,XXX,0.00,24187.85,2019-10,430,,-24187.85,DF18,SD19,31/10/2019 13:46
00-80-8045,Tax Output,ZZXXZ,24187.85,0.00,2019-10,430,,24187.85,DF18,SD19,31/10/2019 13:46
00-80-8045,Tax Output,ZZXXZ,40817.28,0.00,2019-10,430,,40817.28,DF18,SD19,31/10/2019 13:46
00-80-8043,Tax Control,XXX,0.00,40817.28,2019-10,430,,-40817.28,DF18,SD19,31/10/2019 13:46
00-80-8044,Tax Input,XZZX,0.00,269372.08,2019-10,430,,-269372.08,DF18,SD19,31/10/2019 13:46
00-80-8043,Tax Control,XXX,269372.08,0.00,2019-10,430,,269372.08,DF18,SD19,31/10/2019 13:46
00-80-8034,Forex Pending,302,0.00,6.03,2019-10,431,,-6.03,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,302,6.03,0.00,2019-10,431,,6.03,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,1205,0.00,6.03,2019-10,431,,-6.03,CH20,AM04,31/10/2019 00:17
00-70-7023,Forex - Realised Diff,1221,0.00,6.03,2019-10,431,,-6.03,CH20,AM04,31/10/2019 00:17
00-80-8034,Forex Pending,1205,6.03,0.00,2019-10,431,,6.03,CH20,AM04,31/10/2019 00:17
00-80-8034,Forex Pending,1221,6.03,0.00,2019-10,431,,6.03,CH20,AM04,31/10/2019 00:17
00-80-8034,Forex Pending,853,0.00,2.84,2019-10,431,,-2.84,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,853,2.84,0.00,2019-10,431,,2.84,CH20,AM04,31/10/2019 00:17
00-80-8040,Forex Holding Account,123,14.97,0.00,2019-10,431,,14.97,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,123,0.00,14.97,2019-10,431,,-14.97,CH20,AM04,31/10/2019 00:17
00-80-8039,Forex Holding Account,447,0.00,252.13,2019-10,431,,-252.13,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,447,252.13,0.00,2019-10,431,,252.13,CH20,AM04,31/10/2019 00:17
00-80-8036,Forex Holding Account,1208,0.00,831.03,2019-10,431,,-831.03,CH20,AM04,31/10/2019 00:17
00-70-7023,Forex - Realised Diff,1208,831.03,0.00,2019-10,431,,831.03,CH20,AM04,31/10/2019 00:17
00-80-8037,Forex Holding Account,849,0.00,2547.11,2019-10,431,,-2547.11,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,849,2547.11,0.00,2019-10,431,,2547.11,CH20,AM04,31/10/2019 00:17
00-80-8038,Forex Holding Account,301,0.00,2982.12,2019-10,431,,-2982.12,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,301,2982.12,0.00,2019-10,431,,2982.12,CH20,AM04,31/10/2019 00:17
00-80-8035,Forex Holding Account,1204,0.00,7694.13,2019-10,431,,-7694.13,CH20,AM04,31/10/2019 00:17
00-70-7022,Forex - Realised Diff,1204,7694.13,0.00,2019-10,431,,7694.13,CH20,AM04,31/10/2019 00:17
00-80-8034,Forex Pending,302,20.47,0.00,2019-10,432,,20.47,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,302,0.00,20.47,2019-10,432,,-20.47,HV09,AS13,31/10/2019 10:54
00-80-8034,Forex Pending,853,0.00,45.17,2019-10,432,,-45.17,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,853,45.17,0.00,2019-10,432,,45.17,HV09,AS13,31/10/2019 10:54
00-70-7023,Forex - Realised Diff,1221,45.17,0.00,2019-10,432,,45.17,HV09,AS13,31/10/2019 10:54
00-80-8034,Forex Pending,1221,0.00,45.17,2019-10,432,,-45.17,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,1205,0.00,58.76,2019-10,432,,-58.76,HV09,AS13,31/10/2019 10:54
00-80-8034,Forex Pending,1205,58.76,0.00,2019-10,432,,58.76,HV09,AS13,31/10/2019 10:54
00-80-8040,Forex Holding Account,123,102.06,0.00,2019-10,432,,102.06,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,123,0.00,102.06,2019-10,432,,-102.06,HV09,AS13,31/10/2019 10:54
00-80-8039,Forex Holding Account,447,0.00,827.38,2019-10,432,,-827.38,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,447,827.38,0.00,2019-10,432,,827.38,HV09,AS13,31/10/2019 10:54
00-80-8037,Forex Holding Account,849,0.00,8759.06,2019-10,432,,-8759.06,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,849,8759.06,0.00,2019-10,432,,8759.06,HV09,AS13,31/10/2019 10:54
00-80-8038,Forex Holding Account,301,0.00,10239.69,2019-10,432,,-10239.69,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,301,10239.69,0.00,2019-10,432,,10239.69,HV09,AS13,31/10/2019 10:54
00-80-8036,Forex Holding Account,1208,0.00,12120.53,2019-10,432,,-12120.53,HV09,AS13,31/10/2019 10:54
00-70-7023,Forex - Realised Diff,1208,12120.53,0.00,2019-10,432,,12120.53,HV09,AS13,31/10/2019 10:54
00-80-8035,Forex Holding Account,1204,0.00,26300.37,2019-10,432,,-26300.37,HV09,AS13,31/10/2019 10:54
00-70-7022,Forex - Realised Diff,1204,26300.37,0.00,2019-10,432,,26300.37,HV09,AS13,31/10/2019 10:54
00-80-8043,Tax Control,XXX,0.00,66547.13,2019-10,433,,-66547.13,GL06,TC01,31/10/2019 13:12
00-80-8044,Tax Input,XZZX,66547.13,0.00,2019-10,433,,66547.13,GL06,TC01,31/10/2019 13:12
00-80-8043,Tax Control,XXX,82119.01,0.00,2019-10,433,,82119.01,GL06,TC01,31/10/2019 13:12
00-80-8045,Tax Output,ZZXXZ,0.00,82119.01,2019-10,433,,-82119.01,GL06,TC01,31/10/2019 13:12
00-80-8045,Tax Output,ZZXXZ,0.00,348735.11,2019-10,433,,-348735.11,GL06,TC01,31/10/2019 13:12
00-80-8043,Tax Control,XXX,348735.11,0.00,2019-10,433,,348735.11,GL06,TC01,31/10/2019 13:12
00-80-8044,Tax Input,XZZX,888587.21,0.00,2019-10,433,,888587.21,GL06,TC01,31/10/2019 13:12
00-80-8043,Tax Control,XXX,0.00,888587.21,2019-10,433,,-888587.21,GL06,TC01,31/10/2019 13:12
00-20-2008,Inventory-Misc. Costs,426,5061.45,0.00,2019-10,434,,5061.45,JC39,AM04,31/10/2019 10:00
00-20-2009,Inventory-Misc. Costs,426,0.00,5061.45,2019-10,434,,-5061.45,JC39,AM04,31/10/2019 10:00
00-20-2003,CoS-Inventory,890,0.00,8536.54,2019-10,434,,-8536.54,JC39,AM04,31/10/2019 10:00
00-20-2009,Inventory-Misc. Costs,890,8536.54,0.00,2019-10,434,,8536.54,JC39,AM04,31/10/2019 10:00
00-80-8027,Other Stock Costs,ZZZ,0.00,2365.78,2019-10,435,,-2365.78,GL06,SD19,31/10/2019 15:27
00-20-2011,Inventory Adjustment,622,2365.78,0.00,2019-10,435,,2365.78,GL06,SD19,31/10/2019 15:27
